number,description,category,status,case_pack,case_weight,case_weight_unit,usda_bug_required,purchase_to_stock_conversion,purchase_unit,stock_unit,customer_id,supplier_id
0031,Bacon Turkey Half Slce Natural,PR,Obsolete,,0,,,1,LB,LB,10000,33
0266,Cheese Shred RF Mozz,DA,Active,480,31.6,LBS,,480,CS,OZ,10000,271
0267,Cheese Grtd Rom/Parm/Asiago,DA,Active,800,52.2,LBS,No,800,CS,OZ,10000,272
0032,Egg White Patty 1.75 oz,PR,Obsolete,,0,,No,184,CS,EA,10000,34
0033,*Cheese Mild Red Fat Ched Slcd,DA,Obsolete,,0,,,384,CS,EA,10000,35
0036,Box Master Spec Val Hamburger,PK,Obsolete,,0,,,1,EA,EA,10000,38
0271,Spread Cream Cheese American,SA,Active,480,31.2,LBS,No,480,CS,OZ,10000,276
0037,Box Master Spec Val Saus&Chs,PK,Obsolete,,0,,,1,EA,EA,10000,39
0041,Box Master Kaiser 36 Ct,PK,Obsolete,,0,,No,1,EA,EA,10000,43
0042,Carton 1PK Turkey Kaiser,PK,Obsolete,,0,,,1,EA,EA,10000,44
0043,Carton 1PK Ham/Chs Kaiser,PK,Obsolete,,0,,,1,EA,EA,10000,45
0044,Carton 1PK Hamburger,PK,Obsolete,,0,,,1,EA,EA,10000,46
0277,Spread Chipotle Flavor Conc,SA,Active,86.4,6.1,LBS,No,86.4,CS,OZ,10000,283
0047,Lbl Direct Therml 1-3/8x1-1/16,PK,Obsolete,,0,,,8000,RL,EA,10000,49
0048,Glue Cartoning PHC9254,PK,Active,,0,,No,31,CS,LB,10000,50
0280,Pepper Red Diced 1/4in,VE,Active,720,45,LBS,No,720,CS,OZ,10000,286
0049,Roll White Rustic 160/Cs,BR,Obsolete,,0,,,160,CS,EA,10000,51
0055,Beef Hamburger Patty 1 Oz,PR,In Development,,0,,,240,CS,EA,10000,57
0060,Film Lidding Z14 EZ Peel,PK,Obsolete,,0,,,35984,RL,IN,10000,61
0284,Ctn Panini Chicken Poblano,PK,Obsolete,400,36.5,LBS,No,1,EA,EA,10000,291
0285,Insert Pepperoni Saus 5 to 1,PR,Obsolete,50,10.8,LBS,No,50,CS,EA,10000,292
0286,Beef Hamburger Patty 2.6oz,PR,Active,247,42.3,LBS,No,247,CS,EA,10000,293
0067,Ribbon Black Wax 4x1181,PK,Not Stocked,,0,,,24,CS,RL,10000,68
0103,*Carton Dipper French Toast,PK,Obsolete,,0,,,1,EA,EA,10000,110
0104,Carton Dipper Mini Pancakes,PK,Obsolete,,0,,No,1,EA,EA,10000,111
0290,Cheese Havarti Sliced .5 Oz,DA,Obsolete,320,10.9,LBS,No,320,CS,EA,10000,297
123589C,123589C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
0292,Polish Hot Bf Nathans 5-1 6in,PR,Active,50,10.8,LBS,No,50,CS,EA,10000,299
0293,Hot Dog Nathans 7-1 6.75in,PR,Active,70,10.8,LBS,No,70,CS,EA,10000,300
0110,Egg Frittata Round Patty 2 oz,PR,Obsolete,,0,,No,140,CS,EA,10000,115
0295,Hot Dog Nathans 10-1 6in,PR,Active,100,10.8,LBS,No,100,CS,EA,10000,302
0112,Egg Perfecta Patty,PR,Obsolete,160,0,,No,160,CS,EA,10000,116
0143,Box Master WF Saus Muf 4-12Pk,PK,Active,25,0,,No,1,EA,EA,10000,148
0149,Carton Wellshire TBac Muf 2Pk,PK,Obsolete,400,0,,No,1,EA,EA,10000,154
0300,Tray Nathans Hot Dog Single,PK,Active,1000,12.9,LBS,,1000,CS,EA,10000,306
0157,Sausage Patty Pork Natural ,PR,Obsolete,,0,,No,640,CS,EA,10000,162
123590C,123590C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
0170,Film Shrink Teri Bowl 14in 52G,PK,Obsolete,,0,,No,60600,RL,IN,10000,174
0187,Carton 2PK GofC Bac Egg Bagel,PK,Obsolete,,0,,No,1,EA,EA,10000,192
0188,Carton 2PK GofC Egg Chs Bagel,PK,Obsolete,,0,,No,1,EA,EA,10000,193
0189,Carton 2PK GofC Saus Egg Bagel,PK,Obsolete,,0,,No,1,EA,EA,10000,194
0190,Carton 4PK GofC Bac Egg Bisc,PK,Obsolete,,0,,No,1,EA,EA,10000,195
0308,Sauce Spin and Artichk Portion,SA,Obsolete,576,19.3,LBS,No,576,CS,EA,10000,314
0192,Carton 4PK GofC Saus Egg Bisc,PK,Obsolete,,0,,No,1,EA,EA,10000,197
0193,Carton 4PK GofC Saus Egg Crois,PK,Obsolete,,0,,No,1,EA,EA,10000,198
0311,Chicken Crumble Ckd Chorizo,PR,Active,30,32,LBS,No,30,CS,LB,10000,317
0312,Turkey Crumble Seasoned,PR,Active,30,32,LBS,No,30,CS,LB,10000,318
0313,Egg Scrmbld IQF Chol&FF,PR,Active,320,22,LBS,No,320,CS,OZ,10000,319
0314,Tortilla Salsa Homestyle 9in,BR,Active,144,18,LBS,No,144,CS,EA,10000,320
0201,Tape 3M 371 48mmx914M 1.9mil,PK,Active,6,0,,No,6,CS,RL,10000,206
0316,Tortilla Whl Wht Homestyle 9in,BR,Active,168,18,LBS,No,168,CS,EA,10000,322
123591C,123591C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
0220,Ham Smoked Unsliced,PR,Active,1,0,,No,1,LB,LB,10000,223
123592C,123592C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
0320,Cheese Ched Med Shred 4-5 LB,DA,Active,20,26.5,LBS,No,20,CS,LB,10000,326
0236,U Pad 5 X 7 Hamburger Firenza,PK,Obsolete,,0,,,1000,K,EA,10000,241
0322,Film Forming Map Pillow 9 Mil,PK,Active,14400,806,LBS,No,14400,RL,IN,10000,328
0323,Cheese Shred LMPS Mozz 6/5 LB,DA,Obsolete,480,31.6,LBS,No,480,CS,OZ,10000,329
0237,Film BOPP Fuji 15 in Web,PK,Obsolete,,0,,No,12,FT,IN,10000,242
0239,Carton OP Dipper Corn Dog,PK,Obsolete,,0,,No,1,EA,EA,10000,244
0326,Egg Frittata Chs&Veg 200-1.75Z,PR,Obsolete,200,22.7,LBS,No,200,CS,EA,10000,332
0327,Cheese Mont Jack Slcd 1 Oz,DA,Active,256,18.4,LBS,No,256,CS,EA,10000,333
0240,Carton OP Dipper Popcorn Chick,PK,Obsolete,,0,,No,1,EA,EA,10000,245
0241,Carton OP Dipper Chicken Ched,PK,Obsolete,,0,,No,1,EA,EA,10000,246
0242,Box Master OP 18Pk Lunch Dippr,PK,Obsolete,,0,,No,1,EA,EA,10000,247
0244,Nuggets Chix N Cheddar .55 Oz,PR,Obsolete,,0,,No,1160,CS,EA,10000,249
0245,Chicken Popcorn 20 Lb,PR,Obsolete,,0,,No,320,CS,OZ,10000,250
0246,Nugget Corn Dog .67 Oz,PR,Obsolete,,0,,No,238,CS,EA,10000,251
0248,Cheese Havarti Sliced 1 Oz,DA,Obsolete,,0,,,192,CS,EA,10000,252
0268,Spread Asiago Processed,SA,Active,360,0,,No,360,CS,OZ,10000,273
0269,Spread Cheddar Cheese,SA,Active,360,0,,No,360,CS,OZ,10000,274
0287,Hot Dog Nathans 5-1 6in,PR,Active,50,0,,No,50,CS,EA,10000,294
0325,Pallet AHOLD Grd A #1 Wht Wood,PK,Active,,0,,,1,EA,EA,10000,331
0328,Film SBUX 9.5in Spinach Wrap,PK,Active,,0,,No,12500,RL,IMP,10000,334
0329,Film SBUX 12in Bacon Artisan,PK,Active,,0,,No,16500,RL,IMP,10000,335
0330,Film SBUX 12in Ham Artisan,PK,Active,,0,,No,16500,RL,IMP,10000,336
0331,Film SBUX 12in Veg Artisan,PK,Active,,0,,No,16500,RL,IMP,10000,337
0343,Ctn Saus HEB Brkfst Panini,PK,Active,400,33.4,LBS,No,1,EA,EA,10000,351
0332,Film SBUX 14.5in Sausge Muffin,PK,Active,,0,,No,15000,RL,IMP,10000,338
0333,Film SBUX 14.5in RF Trkey Bacn,PK,Active,,0,,No,15000,RL,IMP,10000,339
0346,Egg CF Insert Folded Egg White,PR,Obsolete,180,20.225,LBS,No,180,CS,EA,10000,356
0347,Egg CF White Patty 1.67 oz,PR,Active,192,21.65,LBS,No,192,CS,EA,10000,357
0348,Tuna Salad w/ Albacore 45 Lb,PR,Active,720,0,LBS,No,720,CS,OZ,10000,358
0349,Mustard Grey Poupon 2/128 Oz,SA,Active,256,20,LBS,No,256,CS,OZ,10000,359
123593C,123593C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
123594C,123594C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123594L,123594L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
123595C,123595C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123595L,123595L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
123596C,123596C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123596L,123596L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
123597C,123597C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123597L,123597L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
123598C,123598C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123598L,123598L Sandwich Label,PK,Active,,0,,,0,,EA,10000,10000
123599C,123599C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123599L,123599L Sandwich Label,PK,Active,,0,,,0,,EA,10000,10000
123600C,123600C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123600L,123600L Sandwich Label,PK,Active,,0,,,0,,EA,10000,10000
123601C,123601C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123601L,123601L Sandwich Label,PK,Active,,0,,,0,,EA,10000,10000
123602C,123602C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123602L,123602L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
123603C,123603C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123603L,123603L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
123604C,123604C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123604L,123604L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
123605C,123605C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123605L,123605L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
123606C,123606C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123606L,123606L Sandwich Label,PK,Active,,0,,,0,,EA,10000,10000
123607C,123607C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123608C,123608C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123609C,123609C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123610C,123610C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123611C,123611C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
123612C,123612C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
123613C,123613C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
123614C,123614C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123615C,123615C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123616C,123616C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123617C,123617C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123618C,123618C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123619C,123619C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123620C,123620C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123621C,123621C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123622C,123622C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123623C,123623C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123624C,123624C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123625C,123625C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123626C,123626C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123627C,123627C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123701C,123701C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
123707C,123707C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
124003L,124003L Sandwich Label,PK,Active,,0,,,0,,EA,10000,10000
124100C,124100C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
124101C,124101C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
125000C,125000C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
125001C,125001C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
125002C,125002C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
125003C,125003C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
125004C,125004C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
125100C,125100C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
125101C,125101C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
125102C,125102C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
125104C,125104C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
154115L,154115L Sandwich Label,PK,Active,,0,,,0,,EA,10000,10000
154117C,154117C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
154117L,154117L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
154118C,154118C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
154118L,154118L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
163737C,163737C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
163737L,163737L Sandwich Label,PK,Active,,0,,,0,,EA,10000,10000
164730C,164730C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
164730L,164730L Sandwich Label,PK,Active,,0,,,0,,EA,10000,10000
164741C,164741C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
164741L,164741L Sandwich Label,PK,Active,,0,,,0,,EA,10000,10000
164761C,164761C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
164761L,164761L Sandwich Label,PK,Active,,0,,,0,,EA,10000,10000
164765C,164765C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
164765L,164765L Sandwich Label,PK,Active,,0,,,0,,EA,10000,10000
164766C,164766C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
164766L,164766L Sandwich Label,PK,Active,,0,,,0,,EA,10000,10000
164773C,164773C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
164773L,164773L Sandwich Label,PK,Active,,0,,,0,,EA,10000,10000
164775C,164775C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
164775L,164775L Sandwich Label,PK,Active,,0,,,0,,EA,10000,10000
164777C,164777C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
164777L,164777L Sandwich Label,PK,Active,,0,,,0,,EA,10000,10000
19131C,19131C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19131L,19131L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19137C,19137C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
19137L,19137L Sandwich Label,PK,Active,,0,,,0,,EA,10000,10000
19151C,19151C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
19151L,19151L Sandwich Label,PK,Active,,0,,,0,,EA,10000,10000
19152C,19152C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
19152L,19152L Sandwich Label,PK,Active,,0,,,0,,EA,10000,10000
19154C,19154C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19154L,19154L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19156C,19156C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
19156L,19156L Sandwich Label,PK,Active,,0,,,0,,EA,10000,10000
19157C,19157C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
19157L,19157L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19158C,19158C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
19158L,19158L Sandwich Label,PK,Active,,0,,,0,,EA,10000,10000
19159C,19159C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19159L,19159L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19160C,19160C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
19160L,19160L Sandwich Label,PK,Active,,0,,No,0,,EA,10000,10000
19161C,19161C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
19161L,19161L Sandwich Label,PK,Active,,0,,No,0,,EA,10000,10000
19162C,19162C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
19162L,19162L Sandwich Label,PK,Active,,0,,No,0,,EA,10000,10000
19163C,19163C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
19163L,19163L Sandwich Label,PK,Active,,0,,No,0,,EA,10000,10000
19164C,19164C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
19164L,19164L Sandwich Label,PK,Active,,0,,No,0,,EA,10000,10000
19165C,19165C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
19165L,19165L Sandwich Label,PK,Active,,0,,No,0,,EA,10000,10000
19167C,19167C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
19167L,19167L Sandwich Label,PK,Active,,0,,No,0,,EA,10000,10000
19170C,19170C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
19228C,19228C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19228L,19228L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19229C,19229C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19229L,19229L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19230C,19230C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19230L,19230L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19232C,19232C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19232L,19232L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19233C,19233C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
19233L,19233L Sandwich Label,PK,Active,,0,,,0,,EA,10000,10000
19234C,19234C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19234L,19234L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19305C,19305C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19305L,19305L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19306C,19306C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19306L,19306L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19307C,19307C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19307L,19307L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19308C,19308C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19308L,19308L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19309C,19309C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19309L,19309L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19311C,19311C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19311L,19311L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19312C,19312C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19312L,19312L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19313C,19313C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19313L,19313L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19314C,19314C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19314L,19314L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19315C,19315C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19315L,19315L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19316C,19316C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19316L,19316L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19317C,19317C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19317L,19317L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19319C,19319C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19319L,19319L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19320C,19320C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19320L,19320L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19321C,19321C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19321L,19321L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19350C,19350C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19350L,19350L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19351C,19351C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19351L,19351L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19352C,19352C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19352L,19352L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19353C,19353C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19353L,19353L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19354C,19354C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19354L,19354L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19355C,19355C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19355L,19355L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19356C,19356C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19356L,19356L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19357C,19357C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19357L,19357L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19451C,19541C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19541C,19541C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19542C,19542C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19543C,19543C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19544C,19544C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19545C,19545C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19546C,19546C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19547C,19547C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19548C,19548C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19549C,19549C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19550C,19550C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19551C,19551C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19552C,19552C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19553C,19553C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19555C,19555C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19555L,19555L Sandwich Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19561C,19561C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19562C,19562C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19563C,19563C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19564C,19564C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19565C,19565C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19567C,19567C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19569C,19569C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19570C,19570C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19571C,19571C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19577C,19577C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19580C,19580C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19581C,19581C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19585C,19585C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19587C,19587C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19588C,19588C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
19589C,19589C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
19589L,19589C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19590C,19590C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19590L,19590C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19591C,19591C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
19591L,19591C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19592C,19592C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19592L,19592C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19593C,19593C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19593L,19593C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19594C,19594C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
19595C,19595C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
19596C,19596C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
19597C,19597C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
19600C,19600C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19601C,19601C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19602C,19602C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19603C,19603C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19604C,19604C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19605C,19605C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19606C,19606C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
19607C,19607C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
19608C,19608C Master Case Label,PK,Active,,0,,,0,,EA,10000,10000
19609C,19609C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19610C,19610C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19611C,19611C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19612C,19612C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
19613C,19613C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
19614C,19614C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
19615C,19615C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
19616C,19616C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
19650C,19650C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
19651C,19651C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
19652C,19652C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
19653C,19653C Master Case Label,PK,Active,,0,,No,0,,EA,10000,10000
243726C,243726C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
243726L,243726L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
244096C,244096C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
244096L,244096L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
244133C,244133C Master Case Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
244133L,244133L Sandwich Label,PK,Obsolete,,0,,No,0,,EA,10000,10000
83115C,83115C Master Case Label,PK,Obsolete,,0,,,0,,EA,10000,10000
